0	1	597	22473
0	2	1559	22473
0	3	1606	22473
0	4	1607	22473
0
1	5	0	0
1	6	460	0
1	7	487	0
1	1	597	0
2	8	0	0
2	9	530	0
2	10	545	0
2	2	1559	0
3	11	0	0
3	12	371	0
3	3	1606	0
4	13	0	0
4	14	490	0
4	4	1607	0
5	5	0	0
5	6	460	0
5	7	487	0
6	8	0	0
6	6	460	0
6	9	530	0
6	10	545	0
7	11	0	0
7	7	487	0
7	12	371	0
8	8	0	0
8	9	530	0
8	10	545	0
9	11	0	0
9	9	530	0
9	12	371	0
10	13	0	0
10	10	545	0
10	14	490	0
11	11	0	0
11	12	371	0
12	13	0	0
12	12	371	0
12	14	490	0
13	13	0	0
13	14	490	0
14	14	490	0
14
