0	1	597	7
0	2	598	7
0
1	3	0	0
1	4	4	0
1	1	597	0
2	5	0	0
2	6	19	0
2	7	68	0
2	2	598	0
3	3	0	0
3	4	4	0
4	5	0	0
4	4	4	0
4	6	19	0
4	7	68	0
5	5	0	0
5	6	19	0
5	7	68	0
6	8	0	0
6	6	19	0
6	9	490	0
7	10	0	0
7	7	68	0
7	11	350	0
8	8	0	0
8	9	490	0
9	10	0	0
9	9	490	0
9	11	350	0
10	10	0	0
10	11	350	0
11	11	350	0
11
